summary_line,timestamp,src_ip,dst_ip,ttl,length,protocol_num,protocol,src_port,dst_port,seq,ack,flags,window,protocol_info,security,qos,performance,summary
192.168.0.5:57118 -> 13.107.5.93:443 Proto: TCP,2025-05-11 21:48:56.943950,192.168.0.5,13.107.5.93,128,557,6,TCP,57118,443,3897386750,2119880434,"{'PSH': True, 'ACK': True}",255,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 571, 'header_overhead': 40}",TCP 192.168.0.5:57118 -> 13.107.5.93:443 [PA]
13.107.5.93:443 -> 192.168.0.5:57118 Proto: TCP,2025-05-11 21:48:56.988436,13.107.5.93,192.168.0.5,120,40,6,TCP,443,57118,2119880434,3897387267,{'ACK': True},16384,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 60, 'header_overhead': 40}",TCP 13.107.5.93:443 -> 192.168.0.5:57118 [A]
13.107.5.93:443 -> 192.168.0.5:57118 Proto: TCP,2025-05-11 21:48:56.988436,13.107.5.93,192.168.0.5,120,139,6,TCP,443,57118,2119880434,3897387267,"{'PSH': True, 'ACK': True}",16384,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 153, 'header_overhead': 40}",TCP 13.107.5.93:443 -> 192.168.0.5:57118 [PA]
192.168.0.5:57118 -> 13.107.5.93:443 Proto: TCP,2025-05-11 21:48:56.990215,192.168.0.5,13.107.5.93,128,384,6,TCP,57118,443,3897387267,2119880533,"{'PSH': True, 'ACK': True}",255,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 398, 'header_overhead': 40}",TCP 192.168.0.5:57118 -> 13.107.5.93:443 [PA]
13.107.5.93:443 -> 192.168.0.5:57118 Proto: TCP,2025-05-11 21:48:57.035426,13.107.5.93,192.168.0.5,120,40,6,TCP,443,57118,2119880533,3897387611,{'ACK': True},16382,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 60, 'header_overhead': 40}",TCP 13.107.5.93:443 -> 192.168.0.5:57118 [A]
13.107.5.93:443 -> 192.168.0.5:57118 Proto: TCP,2025-05-11 21:48:57.037455,13.107.5.93,192.168.0.5,120,1492,6,TCP,443,57118,2119880533,3897387611,{'ACK': True},16382,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 1506, 'header_overhead': 40}",TCP 13.107.5.93:443 -> 192.168.0.5:57118 [A]
13.107.5.93:443 -> 192.168.0.5:57118 Proto: TCP,2025-05-11 21:48:57.037455,13.107.5.93,192.168.0.5,120,1492,6,TCP,443,57118,2119881985,3897387611,{'ACK': True},16382,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 1506, 'header_overhead': 40}",TCP 13.107.5.93:443 -> 192.168.0.5:57118 [A]
192.168.0.5:57118 -> 13.107.5.93:443 Proto: TCP,2025-05-11 21:48:57.037455,192.168.0.5,13.107.5.93,128,40,6,TCP,57118,443,3897387611,2119883437,{'ACK': True},255,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 54, 'header_overhead': 40}",TCP 192.168.0.5:57118 -> 13.107.5.93:443 [A]
13.107.5.93:443 -> 192.168.0.5:57118 Proto: TCP,2025-05-11 21:48:57.037455,13.107.5.93,192.168.0.5,120,1314,6,TCP,443,57118,2119883437,3897387611,"{'PSH': True, 'ACK': True}",16382,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 1328, 'header_overhead': 40}",TCP 13.107.5.93:443 -> 192.168.0.5:57118 [PA]
192.168.0.5:57118 -> 13.107.5.93:443 Proto: TCP,2025-05-11 21:48:57.038785,192.168.0.5,13.107.5.93,128,646,6,TCP,57118,443,3897387611,2119884711,"{'PSH': True, 'ACK': True}",251,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 660, 'header_overhead': 40}",TCP 192.168.0.5:57118 -> 13.107.5.93:443 [PA]
13.107.5.93:443 -> 192.168.0.5:57118 Proto: TCP,2025-05-11 21:48:57.083733,13.107.5.93,192.168.0.5,120,40,6,TCP,443,57118,2119884711,3897388217,{'ACK': True},16386,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 60, 'header_overhead': 40}",TCP 13.107.5.93:443 -> 192.168.0.5:57118 [A]
13.107.5.93:443 -> 192.168.0.5:57118 Proto: TCP,2025-05-11 21:48:57.083733,13.107.5.93,192.168.0.5,120,499,6,TCP,443,57118,2119884711,3897388217,"{'PSH': True, 'ACK': True}",16386,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 513, 'header_overhead': 40}",TCP 13.107.5.93:443 -> 192.168.0.5:57118 [PA]
13.107.5.93:443 -> 192.168.0.5:57118 Proto: TCP,2025-05-11 21:48:57.111476,13.107.5.93,192.168.0.5,120,1492,6,TCP,443,57118,2119885170,3897388217,{'ACK': True},16386,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 1506, 'header_overhead': 40}",TCP 13.107.5.93:443 -> 192.168.0.5:57118 [A]
13.107.5.93:443 -> 192.168.0.5:57118 Proto: TCP,2025-05-11 21:48:57.111476,13.107.5.93,192.168.0.5,120,52,6,TCP,443,57118,2119886622,3897388217,"{'PSH': True, 'ACK': True}",16386,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 66, 'header_overhead': 40}",TCP 13.107.5.93:443 -> 192.168.0.5:57118 [PA]
192.168.0.5:57118 -> 13.107.5.93:443 Proto: TCP,2025-05-11 21:48:57.111476,192.168.0.5,13.107.5.93,128,40,6,TCP,57118,443,3897388217,2119886634,{'ACK': True},255,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 54, 'header_overhead': 40}",TCP 192.168.0.5:57118 -> 13.107.5.93:443 [A]
13.107.5.93:443 -> 192.168.0.5:57118 Proto: TCP,2025-05-11 21:48:57.111476,13.107.5.93,192.168.0.5,120,1086,6,TCP,443,57118,2119886634,3897388217,"{'PSH': True, 'ACK': True}",16386,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 1100, 'header_overhead': 40}",TCP 13.107.5.93:443 -> 192.168.0.5:57118 [PA]
192.168.0.5:57118 -> 13.107.5.93:443 Proto: TCP,2025-05-11 21:48:57.111476,192.168.0.5,13.107.5.93,128,40,6,TCP,57118,443,3897388217,2119887680,{'ACK': True},251,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 54, 'header_overhead': 40}",TCP 192.168.0.5:57118 -> 13.107.5.93:443 [A]
13.107.5.93:443 -> 192.168.0.5:57118 Proto: TCP,2025-05-11 21:48:57.111476,13.107.5.93,192.168.0.5,120,1086,6,TCP,443,57118,2119887680,3897388217,"{'PSH': True, 'ACK': True}",16386,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 1100, 'header_overhead': 40}",TCP 13.107.5.93:443 -> 192.168.0.5:57118 [PA]
13.107.5.93:443 -> 192.168.0.5:57118 Proto: TCP,2025-05-11 21:48:57.113001,13.107.5.93,192.168.0.5,120,636,6,TCP,443,57118,2119888726,3897388217,"{'PSH': True, 'ACK': True}",16386,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 650, 'header_overhead': 40}",TCP 13.107.5.93:443 -> 192.168.0.5:57118 [PA]
192.168.0.5:57118 -> 13.107.5.93:443 Proto: TCP,2025-05-11 21:48:57.113001,192.168.0.5,13.107.5.93,128,40,6,TCP,57118,443,3897388217,2119889322,{'ACK': True},255,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 54, 'header_overhead': 40}",TCP 192.168.0.5:57118 -> 13.107.5.93:443 [A]
192.168.0.5:57034 -> 140.82.112.25:443 Proto: TCP,2025-05-11 21:48:57.694308,192.168.0.5,140.82.112.25,128,41,6,TCP,57034,443,3031157818,1425721086,{'ACK': True},255,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 55, 'header_overhead': 40}",TCP 192.168.0.5:57034 -> 140.82.112.25:443 [A]
140.82.112.25:443 -> 192.168.0.5:57034 Proto: TCP,2025-05-11 21:48:57.779716,140.82.112.25,192.168.0.5,46,52,6,TCP,443,57034,1425721086,3031157819,{'ACK': True},70,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 18, 'ecn': 0, 'priority': 2, 'tos_value': 72}","{'packet_size': 66, 'header_overhead': 40}",TCP 140.82.112.25:443 -> 192.168.0.5:57034 [A]
192.168.0.5:50022 -> 35.186.224.30:443 Proto: TCP,2025-05-11 21:48:57.850582,192.168.0.5,35.186.224.30,128,83,6,TCP,50022,443,2630493349,167553679,"{'PSH': True, 'ACK': True}",252,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 97, 'header_overhead': 40}",TCP 192.168.0.5:50022 -> 35.186.224.30:443 [PA]
35.186.224.30:443 -> 192.168.0.5:50022 Proto: TCP,2025-05-11 21:48:57.852613,35.186.224.30,192.168.0.5,124,40,6,TCP,443,50022,167553679,2630493392,{'ACK': True},1043,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 24, 'ecn': 0, 'priority': 3, 'tos_value': 96}","{'packet_size': 60, 'header_overhead': 40}",TCP 35.186.224.30:443 -> 192.168.0.5:50022 [A]
35.186.224.30:443 -> 192.168.0.5:50022 Proto: TCP,2025-05-11 21:48:57.904081,35.186.224.30,192.168.0.5,124,80,6,TCP,443,50022,167553679,2630493392,"{'PSH': True, 'ACK': True}",1043,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 24, 'ecn': 0, 'priority': 3, 'tos_value': 96}","{'packet_size': 94, 'header_overhead': 40}",TCP 35.186.224.30:443 -> 192.168.0.5:50022 [PA]
192.168.0.5:50022 -> 35.186.224.30:443 Proto: TCP,2025-05-11 21:48:57.957631,192.168.0.5,35.186.224.30,128,40,6,TCP,50022,443,2630493392,167553719,{'ACK': True},252,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 54, 'header_overhead': 40}",TCP 192.168.0.5:50022 -> 35.186.224.30:443 [A]
192.168.0.5:56895 -> 142.251.132.142:443 Proto: TCP,2025-05-11 21:48:58.146920,192.168.0.5,142.251.132.142,128,1452,6,TCP,56895,443,1748313975,2326971829,{'ACK': True},4093,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 1466, 'header_overhead': 40}",TCP 192.168.0.5:56895 -> 142.251.132.142:443 [A]
192.168.0.5:56895 -> 142.251.132.142:443 Proto: TCP,2025-05-11 21:48:58.146920,192.168.0.5,142.251.132.142,128,1452,6,TCP,56895,443,1748315387,2326971829,{'ACK': True},4093,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 1466, 'header_overhead': 40}",TCP 192.168.0.5:56895 -> 142.251.132.142:443 [A]
192.168.0.5:56895 -> 142.251.132.142:443 Proto: TCP,2025-05-11 21:48:58.146920,192.168.0.5,142.251.132.142,128,97,6,TCP,56895,443,1748316799,2326971829,"{'PSH': True, 'ACK': True}",4093,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 111, 'header_overhead': 40}",TCP 192.168.0.5:56895 -> 142.251.132.142:443 [PA]
192.168.0.5:56895 -> 142.251.132.142:443 Proto: TCP,2025-05-11 21:48:58.146920,192.168.0.5,142.251.132.142,128,79,6,TCP,56895,443,1748316856,2326971829,"{'PSH': True, 'ACK': True}",4093,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 93, 'header_overhead': 40}",TCP 192.168.0.5:56895 -> 142.251.132.142:443 [PA]
142.251.132.142:443 -> 192.168.0.5:56895 Proto: TCP,2025-05-11 21:48:58.150441,142.251.132.142,192.168.0.5,124,40,6,TCP,443,56895,2326971829,1748315387,{'ACK': True},9284,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 60, 'header_overhead': 40}",TCP 142.251.132.142:443 -> 192.168.0.5:56895 [A]
142.251.132.142:443 -> 192.168.0.5:56895 Proto: TCP,2025-05-11 21:48:58.150441,142.251.132.142,192.168.0.5,124,40,6,TCP,443,56895,2326971829,1748316856,{'ACK': True},9295,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 60, 'header_overhead': 40}",TCP 142.251.132.142:443 -> 192.168.0.5:56895 [A]
142.251.132.142:443 -> 192.168.0.5:56895 Proto: TCP,2025-05-11 21:48:58.150441,142.251.132.142,192.168.0.5,124,40,6,TCP,443,56895,2326971829,1748316895,{'ACK': True},9295,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 60, 'header_overhead': 40}",TCP 142.251.132.142:443 -> 192.168.0.5:56895 [A]
192.168.0.5:56895 -> 142.251.132.142:443 Proto: TCP,2025-05-11 21:48:58.150441,192.168.0.5,142.251.132.142,128,1452,6,TCP,56895,443,1748316895,2326971829,{'ACK': True},4093,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 1466, 'header_overhead': 40}",TCP 192.168.0.5:56895 -> 142.251.132.142:443 [A]
192.168.0.5:56895 -> 142.251.132.142:443 Proto: TCP,2025-05-11 21:48:58.151954,192.168.0.5,142.251.132.142,128,1452,6,TCP,56895,443,1748318307,2326971829,{'ACK': True},4093,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 1466, 'header_overhead': 40}",TCP 192.168.0.5:56895 -> 142.251.132.142:443 [A]
192.168.0.5:56895 -> 142.251.132.142:443 Proto: TCP,2025-05-11 21:48:58.151954,192.168.0.5,142.251.132.142,128,1432,6,TCP,56895,443,1748319719,2326971829,"{'PSH': True, 'ACK': True}",4093,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 1446, 'header_overhead': 40}",TCP 192.168.0.5:56895 -> 142.251.132.142:443 [PA]
142.251.132.142:443 -> 192.168.0.5:56895 Proto: TCP,2025-05-11 21:48:58.151954,142.251.132.142,192.168.0.5,124,79,6,TCP,443,56895,2326971829,1748316895,"{'PSH': True, 'ACK': True}",9295,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 93, 'header_overhead': 40}",TCP 142.251.132.142:443 -> 192.168.0.5:56895 [PA]
142.251.132.142:443 -> 192.168.0.5:56895 Proto: TCP,2025-05-11 21:48:58.154108,142.251.132.142,192.168.0.5,124,40,6,TCP,443,56895,2326971868,1748319719,{'ACK': True},9317,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 60, 'header_overhead': 40}",TCP 142.251.132.142:443 -> 192.168.0.5:56895 [A]
142.251.132.142:443 -> 192.168.0.5:56895 Proto: TCP,2025-05-11 21:48:58.159253,142.251.132.142,192.168.0.5,124,40,6,TCP,443,56895,2326971868,1748321111,{'ACK': True},9328,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 60, 'header_overhead': 40}",TCP 142.251.132.142:443 -> 192.168.0.5:56895 [A]
192.168.0.5:56895 -> 142.251.132.142:443 Proto: TCP,2025-05-11 21:48:58.207685,192.168.0.5,142.251.132.142,128,40,6,TCP,56895,443,1748321111,2326971868,{'ACK': True},4093,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 54, 'header_overhead': 40}",TCP 192.168.0.5:56895 -> 142.251.132.142:443 [A]
142.251.132.142:443 -> 192.168.0.5:56895 Proto: TCP,2025-05-11 21:48:58.237021,142.251.132.142,192.168.0.5,124,122,6,TCP,443,56895,2326971868,1748321111,"{'PSH': True, 'ACK': True}",9328,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 136, 'header_overhead': 40}",TCP 142.251.132.142:443 -> 192.168.0.5:56895 [PA]
142.251.132.142:443 -> 192.168.0.5:56895 Proto: TCP,2025-05-11 21:48:58.237021,142.251.132.142,192.168.0.5,124,1452,6,TCP,443,56895,2326971950,1748321111,"{'PSH': True, 'ACK': True}",9328,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 1466, 'header_overhead': 40}",TCP 142.251.132.142:443 -> 192.168.0.5:56895 [PA]
192.168.0.5:56895 -> 142.251.132.142:443 Proto: TCP,2025-05-11 21:48:58.238024,192.168.0.5,142.251.132.142,128,40,6,TCP,56895,443,1748321111,2326973362,{'ACK': True},4095,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 54, 'header_overhead': 40}",TCP 192.168.0.5:56895 -> 142.251.132.142:443 [A]
142.251.132.142:443 -> 192.168.0.5:56895 Proto: TCP,2025-05-11 21:48:58.238024,142.251.132.142,192.168.0.5,124,455,6,TCP,443,56895,2326973362,1748321111,"{'PSH': True, 'ACK': True}",9328,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 469, 'header_overhead': 40}",TCP 142.251.132.142:443 -> 192.168.0.5:56895 [PA]
142.251.132.142:443 -> 192.168.0.5:56895 Proto: TCP,2025-05-11 21:48:58.238727,142.251.132.142,192.168.0.5,124,71,6,TCP,443,56895,2326973777,1748321111,"{'PSH': True, 'ACK': True}",9328,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 85, 'header_overhead': 40}",TCP 142.251.132.142:443 -> 192.168.0.5:56895 [PA]
142.251.132.142:443 -> 192.168.0.5:56895 Proto: TCP,2025-05-11 21:48:58.238727,142.251.132.142,192.168.0.5,124,79,6,TCP,443,56895,2326973808,1748321111,"{'PSH': True, 'ACK': True}",9328,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 93, 'header_overhead': 40}",TCP 142.251.132.142:443 -> 192.168.0.5:56895 [PA]
192.168.0.5:56895 -> 142.251.132.142:443 Proto: TCP,2025-05-11 21:48:58.239234,192.168.0.5,142.251.132.142,128,79,6,TCP,56895,443,1748321111,2326973847,"{'PSH': True, 'ACK': True}",4094,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 93, 'header_overhead': 40}",TCP 192.168.0.5:56895 -> 142.251.132.142:443 [PA]
192.168.0.5:56895 -> 142.251.132.142:443 Proto: TCP,2025-05-11 21:48:58.239234,192.168.0.5,142.251.132.142,128,75,6,TCP,56895,443,1748321150,2326973847,"{'PSH': True, 'ACK': True}",4094,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 89, 'header_overhead': 40}",TCP 192.168.0.5:56895 -> 142.251.132.142:443 [PA]
142.251.132.142:443 -> 192.168.0.5:56895 Proto: TCP,2025-05-11 21:48:58.240493,142.251.132.142,192.168.0.5,124,40,6,TCP,443,56895,2326973847,1748321150,{'ACK': True},9328,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 60, 'header_overhead': 40}",TCP 142.251.132.142:443 -> 192.168.0.5:56895 [A]
142.251.132.142:443 -> 192.168.0.5:56895 Proto: TCP,2025-05-11 21:48:58.252167,142.251.132.142,192.168.0.5,124,40,6,TCP,443,56895,2326973847,1748321185,{'ACK': True},9328,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 60, 'header_overhead': 40}",TCP 142.251.132.142:443 -> 192.168.0.5:56895 [A]
192.168.0.5:57106 -> 66.110.49.115:443 Proto: TCP,2025-05-11 21:48:59.962002,192.168.0.5,66.110.49.115,128,41,6,TCP,57106,443,1872699943,3844729006,{'ACK': True},64827,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 55, 'header_overhead': 40}",TCP 192.168.0.5:57106 -> 66.110.49.115:443 [A]
192.168.0.5:53721 -> 155.133.253.34:27017 Proto: TCP,2025-05-11 21:48:59.976804,192.168.0.5,155.133.253.34,128,44,6,TCP,53721,27017,2828469453,3204462895,"{'PSH': True, 'ACK': True}",255,TCP 53721 -> 27017,,"{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 58, 'header_overhead': 40}",TCP 192.168.0.5:53721 -> 155.133.253.34:27017 [PA]
66.110.49.115:443 -> 192.168.0.5:57106 Proto: TCP,2025-05-11 21:49:00.070628,66.110.49.115,192.168.0.5,50,40,6,TCP,443,57106,3844729006,1872699944,{'ACK': True},63491,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 18, 'ecn': 0, 'priority': 2, 'tos_value': 72}","{'packet_size': 60, 'header_overhead': 40}",TCP 66.110.49.115:443 -> 192.168.0.5:57106 [A]
155.133.253.34:27017 -> 192.168.0.5:53721 Proto: TCP,2025-05-11 21:49:00.121348,155.133.253.34,192.168.0.5,117,40,6,TCP,27017,53721,3204462895,2828469457,{'ACK': True},1022,TCP 27017 -> 53721,,"{'dscp': 18, 'ecn': 0, 'priority': 2, 'tos_value': 72}","{'packet_size': 60, 'header_overhead': 40}",TCP 155.133.253.34:27017 -> 192.168.0.5:53721 [A]
192.168.0.5:53721 -> 155.133.253.34:27017 Proto: TCP,2025-05-11 21:49:00.121348,192.168.0.5,155.133.253.34,128,92,6,TCP,53721,27017,2828469457,3204462895,"{'PSH': True, 'ACK': True}",255,TCP 53721 -> 27017,,"{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 106, 'header_overhead': 40}",TCP 192.168.0.5:53721 -> 155.133.253.34:27017 [PA]
155.133.253.34:27017 -> 192.168.0.5:53721 Proto: TCP,2025-05-11 21:49:00.264333,155.133.253.34,192.168.0.5,117,40,6,TCP,27017,53721,3204462895,2828469509,{'ACK': True},1022,TCP 27017 -> 53721,,"{'dscp': 18, 'ecn': 0, 'priority': 2, 'tos_value': 72}","{'packet_size': 60, 'header_overhead': 40}",TCP 155.133.253.34:27017 -> 192.168.0.5:53721 [A]
192.168.0.5:57113 -> 35.186.224.24:443 Proto: TCP,2025-05-11 21:49:00.599299,192.168.0.5,35.186.224.24,128,41,6,TCP,57113,443,3254481854,2385115895,{'ACK': True},252,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 55, 'header_overhead': 40}",TCP 192.168.0.5:57113 -> 35.186.224.24:443 [A]
35.186.224.24:443 -> 192.168.0.5:57113 Proto: TCP,2025-05-11 21:49:00.600947,35.186.224.24,192.168.0.5,124,52,6,TCP,443,57113,2385115895,3254481855,{'ACK': True},1046,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 24, 'ecn': 0, 'priority': 3, 'tos_value': 96}","{'packet_size': 66, 'header_overhead': 40}",TCP 35.186.224.24:443 -> 192.168.0.5:57113 [A]
192.168.0.5:63070 -> 52.112.95.93:443 Proto: TCP,2025-05-11 21:49:00.645138,192.168.0.5,52.112.95.93,128,98,6,TCP,63070,443,2469085022,2588488578,"{'PSH': True, 'ACK': True}",252,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 112, 'header_overhead': 40}",TCP 192.168.0.5:63070 -> 52.112.95.93:443 [PA]
52.112.95.93:443 -> 192.168.0.5:63070 Proto: TCP,2025-05-11 21:49:00.712305,52.112.95.93,192.168.0.5,112,87,6,TCP,443,63070,2588488578,2469085080,"{'PSH': True, 'ACK': True}",16384,HTTPS,"{'encrypted': True, 'protocol': 'TLS/SSL'}","{'dscp': 0, 'ecn': 0, 'priority': 0, 'tos_value': 0}","{'packet_size': 101, 'header_overhead': 40}",TCP 52.112.95.93:443 -> 192.168.0.5:63070 [PA]
